year,quarter,monthsigned,market,building_name,building_id,address,region,city,state,zip,internal_submarket,internal_class,leasedsf,company_name,internal_industry,transaction_type,internal_market_cluster,costarid,space_type,cbd_suburban,rba,available_space,availability_proportion,internal_class_rent,overall_rent,direct_available_space,direct_availability_proportion,direct_internal_class_rent,direct_overall_rent,sublet_available_space,sublet_availability_proportion,sublet_internal_class_rent,sublet_overall_rent,leasing
2024,Q1,2.0,Tampa,Pavilion at Tampa Bay Park,Tampa_Westshore_Tampa_Pavilion at Tampa Bay Park_3405 W Martin Luther King Blvd,3405 W Martin Luther King Blvd,South,Tampa,FL,33607.0,Westshore,O,58142.0,Fisher Investments,Financial Services and Insurance,Renewal,Hillsborough,380328,Relet,Suburban,28990003.0,4741472.0,0.163555415982537,25.1659865049339,29.0469371612175,3738712.0,0.0694,25.224543,29.403555,1002760.0,0.0186,24.147243,24.380685,493766.0
2024,Q1,2.0,Tampa,West End Place,Tampa_Southeast Hillsborough_Tampa_West End Place_1001 E Palm Ave,1001 E Palm Ave,South,Tampa,FL,33605.0,Southeast Hillsborough,A,128000.0,Masonite,"Manufacturing (except Pharmaceutical, Retail, and Computer Tech)",New,Hillsborough,640277,,Suburban,24886444.0,6114952.0,0.245714172744005,32.7950215233759,29.0469371612175,4333503.0,0.0804,33.584197,29.403555,1781449.0,0.0331,24.521392,24.380685,679675.0
2024,Q1,2.0,Tampa,Westshore 500,Tampa_Westshore_Tampa_Westshore 500_500 N West Shore Blvd,500 N West Shore Blvd,South,Tampa,FL,33609.0,Westshore,A,11692.0,Ridge It Ciber,"Technology, Advertising, Media, and Information",New,Hillsborough,380242,Sublet,Suburban,24886444.0,6114952.0,0.245714172744005,32.7950215233759,29.0469371612175,4333503.0,0.0804,33.584197,29.403555,1781449.0,0.0331,24.521392,24.380685,679675.0
2024,Q1,3.0,Baltimore,,Baltimore_BWI_Glen Burnie_NA_6956 Aviation Blvd,6956 Aviation Blvd,Northeast,Glen Burnie,MD,21061.0,BWI,O,28753.0,Skyline Technology Solutions,"Technology, Advertising, Media, and Information",Renewal,South Suburbs,899003,Relet,Suburban,37209253.0,4981730.0,0.133884171230204,21.3191023958811,23.9313215215301,4548586.0,0.0584,21.627254,24.339301,433144.0,0.0056,18.530134,19.820763,205679.0
2024,Q1,3.0,Boston,255 State,Boston_Financial District_Boston_255 State_255 State St,255 State St,Northeast,Boston,MA,2109.0,Financial District,A,19000.0,Homesite Insurance,Financial Services and Insurance,New,Boston/Suffolk County,222460,Relet,CBD,149902615.0,34723585.0,0.23164095569647,53.4712732471506,45.9914618144516,24269953.0,0.0913,55.770835,47.388931,10453632.0,0.0393,41.939069,38.821955,999795.0
2024,Q1,3.0,Boston,4365 State St,Boston_Financial District_Boston_4365 State St_53 State St,53 State St,Northeast,Boston,MA,2109.0,Financial District,A,26000.0,Grant Thornton,"Business, Professional, and Consulting Services (except Financial and Legal) - Including Accounting",New,Boston/Suffolk County,222075,Relet,CBD,149902615.0,34723585.0,0.23164095569647,53.4712732471506,45.9914618144516,24269953.0,0.0913,55.770835,47.388931,10453632.0,0.0393,41.939069,38.821955,999795.0
2024,Q1,3.0,Boston,Building 4,Boston_Route 128 North_Wakefield_Building 4_401 Edgewater Pl,401 Edgewater Pl,Northeast,Wakefield,MA,1880.0,Route 128 North,A,17000.0,Fsp Investments,Financial Services and Insurance,Extension,Route 128 Corridor,215166,Relet,Suburban,149902615.0,34723585.0,0.23164095569647,53.4712732471506,45.9914618144516,24269953.0,0.0913,55.770835,47.388931,10453632.0,0.0393,41.939069,38.821955,999795.0
2024,Q1,3.0,Boston,One Financial Center,Boston_Financial District_Boston_One Financial Center_One Financial Ctr,One Financial Ctr,Northeast,Boston,MA,2111.0,Financial District,A,23000.0,Westfield Capital Management,Financial Services and Insurance,Extension,Boston/Suffolk County,222353,Relet,CBD,149902615.0,34723585.0,0.23164095569647,53.4712732471506,45.9914618144516,24269953.0,0.0913,55.770835,47.388931,10453632.0,0.0393,41.939069,38.821955,999795.0
2024,Q1,3.0,Boston,Prudential Tower,Boston_Back Bay_Boston_Prudential Tower_800 Boylston St,800 Boylston St,Northeast,Boston,MA,2199.0,Back Bay,A,17000.0,Big Pine Capital,Financial Services and Insurance,,Boston/Suffolk County,222077,New,CBD,149902615.0,34723585.0,0.23164095569647,53.4712732471506,45.9914618144516,24269953.0,0.0913,55.770835,47.388931,10453632.0,0.0393,41.939069,38.821955,999795.0
2024,Q1,3.0,Denver,1600 Pearl St,Denver_Downtown Boulder_Boulder_1600 Pearl St_1600-1620 Pearl St,1600-1620 Pearl St,Midwest/Central,Boulder,CO,80302.0,Downtown Boulder,O,20781.0,Sovrn Holdings,"Business, Professional, and Consulting Services (except Financial and Legal) - Including Accounting",Relocation,Greater Boulder,576632,,CBD,,,,,,,,,,,,,,
2024,Q1,3.0,Detroit,6001 Cass,Detroit_New Center_Detroit_6001 Cass_6001 Cass Ave,6001 Cass Ave,Midwest/Central,Detroit,MI,48202.0,New Center,O,21943.0,Revela,"Technology, Advertising, Media, and Information",Relocation,Downtown Detroit,1045881,,CBD,47937089.0,11498155.0,0.239859266381403,19.8936581316529,21.8757664459652,10343398.0,0.1223,20.207194,22.212517,1154757.0,0.0137,16.518594,17.512799,384020.0
2024,Q1,3.0,Detroit,Arboretum West,Detroit_Farmington_Farmington Hills_Arboretum West_34705 W 12 Mile Rd,34705 W 12 Mile Rd,Midwest/Central,Farmington Hills,MI,48331.0,Farmington,A,25053.0,Autoneum,"Manufacturing (except Pharmaceutical, Retail, and Computer Tech)",New,Suburban Detroit,455429,Relet,Suburban,36621501.0,9985552.0,0.272669107691681,24.0066880842814,21.8757664459652,8803785.0,0.1041,24.305056,22.212517,1181767.0,0.014,19.098273,17.512799,374237.0
2024,Q1,3.0,Detroit,Travelers Tower II,Detroit_Southfield_Southfield_Travelers Tower II_26533 Evergreen Rd,26533 Evergreen Rd,Midwest/Central,Southfield,MI,48076.0,Southfield,A,33786.0,Ihs Global,"Technology, Advertising, Media, and Information",Renewal,Suburban Detroit,455560,,Suburban,36621501.0,9985552.0,0.272669107691681,24.0066880842814,21.8757664459652,8803785.0,0.1041,24.305056,22.212517,1181767.0,0.014,19.098273,17.512799,374237.0
2024,Q1,3.0,Manhattan,10 Bryant Park,Manhattan_Grand Central_New York_10 Bryant Park_452 Fifth Ave,452 Fifth Ave,Northeast,New York,NY,10018.0,Grand Central,A,16140.0,Tilden Park Capital,Financial Services and Insurance,Renewal,Midtown,157274,Relet,CBD,267750098.0,54577902.0,0.203838961806841,84.8923347134885,76.2812294221735,40224513.0,0.086,93.11162,81.368499,14353389.0,0.0307,61.677304,58.708796,3710174.0
2024,Q1,3.0,Manhattan,1301 Sixth Ave,Manhattan_Columbus Circle_New York_1301 Sixth Ave_1301-1315 Avenue of the Americas,1301-1315 Avenue of the Americas,Northeast,New York,NY,10019.0,Columbus Circle,A,68303.0,Citizens Bank,Financial Services and Insurance,Relocation,Midtown,2629,Relet,CBD,267750098.0,54577902.0,0.203838961806841,84.8923347134885,76.2812294221735,40224513.0,0.086,93.11162,81.368499,14353389.0,0.0307,61.677304,58.708796,3710174.0
2024,Q1,3.0,Manhattan,1301 Sixth Ave,Manhattan_Columbus Circle_New York_1301 Sixth Ave_1301-1315 Avenue of the Americas,1301-1315 Avenue of the Americas,Northeast,New York,NY,10019.0,Columbus Circle,A,30131.0,Mckool Smith,Legal Services,Relocation,Midtown,2629,Sublet,CBD,267750098.0,54577902.0,0.203838961806841,84.8923347134885,76.2812294221735,40224513.0,0.086,93.11162,81.368499,14353389.0,0.0307,61.677304,58.708796,3710174.0
2024,Q1,3.0,Manhattan,138154 W 54th St,Manhattan_Columbus Circle_New York_138154 W 54th St_1325 Avenue of the Americas,1325 Avenue of the Americas,Northeast,New York,NY,10019.0,Columbus Circle,A,32128.0,Cole Schotz,Legal Services,Renewal and Expansion,Midtown,157196,Relet,CBD,267750098.0,54577902.0,0.203838961806841,84.8923347134885,76.2812294221735,40224513.0,0.086,93.11162,81.368499,14353389.0,0.0307,61.677304,58.708796,3710174.0
2024,Q1,3.0,Manhattan,140160 E 54th St,Manhattan_East Side / UN_New York_140160 E 54th St_601-635 Lexington Ave,601-635 Lexington Ave,Northeast,New York,NY,10022.0,East Side / UN,A,21000.0,Libremax Capital,Financial Services and Insurance,Relocation,Midtown,109890,Relet,CBD,267750098.0,54577902.0,0.203838961806841,84.8923347134885,76.2812294221735,40224513.0,0.086,93.11162,81.368499,14353389.0,0.0307,61.677304,58.708796,3710174.0
2024,Q1,3.0,Manhattan,1700 Broadway,Manhattan_Columbus Circle_New York_1700 Broadway_1700 Broadway,1700 Broadway,Northeast,New York,NY,10019.0,Columbus Circle,A,13408.0,Denodo Technologies,"Technology, Advertising, Media, and Information",Restructure,Midtown,157108,Relet,CBD,267750098.0,54577902.0,0.203838961806841,84.8923347134885,76.2812294221735,40224513.0,0.086,93.11162,81.368499,14353389.0,0.0307,61.677304,58.708796,3710174.0
2024,Q1,3.0,Manhattan,1700 Broadway,Manhattan_Columbus Circle_New York_1700 Broadway_1700 Broadway,1700 Broadway,Northeast,New York,NY,10019.0,Columbus Circle,A,13770.0,Lifesci Advisors,Financial Services and Insurance,Relocation,Midtown,157108,Relet,CBD,267750098.0,54577902.0,0.203838961806841,84.8923347134885,76.2812294221735,40224513.0,0.086,93.11162,81.368499,14353389.0,0.0307,61.677304,58.708796,3710174.0
2024,Q1,3.0,Manhattan,354362 Lexington Ave,Manhattan_Grand Central_New York_354362 Lexington Ave_360 Lexington Ave,360 Lexington Ave,Northeast,New York,NY,10017.0,Grand Central,O,15242.0,Mmgy Global,"Technology, Advertising, Media, and Information",Renewal,Midtown,157315,Relet,CBD,200033933.0,39518362.0,0.197558291272511,62.5989983334846,76.2812294221735,32594836.0,0.0697,64.850378,81.368499,6923526.0,0.0148,51.268981,58.708796,3137954.0
2024,Q1,3.0,Manhattan,4256 E 49th St,Manhattan_Plaza South_New York_4256 E 49th St_280 Park Ave,280 Park Ave,Northeast,New York,NY,10017.0,Plaza South,A,75950.0,Antares,Financial Services and Insurance,Renewal and Expansion,Midtown,157100,,CBD,267750098.0,54577902.0,0.203838961806841,84.8923347134885,76.2812294221735,40224513.0,0.086,93.11162,81.368499,14353389.0,0.0307,61.677304,58.708796,3710174.0
2024,Q1,3.0,Manhattan,500 Lexington Ave,Manhattan_Grand Central_New York_500 Lexington Ave_277 Park Ave,277 Park Ave,Northeast,New York,NY,10172.0,Grand Central,A,13000.0,Banco Do Brasil,Financial Services and Insurance,Renewal,Midtown,157050,Relet,CBD,267750098.0,54577902.0,0.203838961806841,84.8923347134885,76.2812294221735,40224513.0,0.086,93.11162,81.368499,14353389.0,0.0307,61.677304,58.708796,3710174.0
2024,Q1,3.0,Manhattan,55 Hudson Yards,Manhattan_Hudson Yards_New York_55 Hudson Yards_550 W 34th St,550 W 34th St,Northeast,New York,NY,10001.0,Hudson Yards,A,17760.0,Milbank,Legal Services,Expansion,Midtown,9485280,Relet,CBD,267750098.0,54577902.0,0.203838961806841,84.8923347134885,76.2812294221735,40224513.0,0.086,93.11162,81.368499,14353389.0,0.0307,61.677304,58.708796,3710174.0
2024,Q1,3.0,Manhattan,630 Fifth Ave,Manhattan_Plaza South_New York_630 Fifth Ave_45 Rockefeller Plz,45 Rockefeller Plz,Northeast,New York,NY,10111.0,Plaza South,A,27722.0,"Axinn, Veltrop & Harkrider",Legal Services,Relocation,Midtown,52928,Relet,CBD,267750098.0,54577902.0,0.203838961806841,84.8923347134885,76.2812294221735,40224513.0,0.086,93.11162,81.368499,14353389.0,0.0307,61.677304,58.708796,3710174.0
2024,Q1,3.0,Manhattan,Gramercy Park Building,Manhattan_Union Square_New York_Gramercy Park Building_257 Park Ave S,257 Park Ave S,Northeast,New York,NY,10010.0,Union Square,O,12617.0,Komodo Health,"Technology, Advertising, Media, and Information",Relocation,Midtown South,157507,Sublet,CBD,200033933.0,39518362.0,0.197558291272511,62.5989983334846,76.2812294221735,32594836.0,0.0697,64.850378,81.368499,6923526.0,0.0148,51.268981,58.708796,3137954.0
2024,Q1,3.0,Manhattan,MetLife Building,Manhattan_Grand Central_New York_MetLife Building_200 Park Ave,200 Park Ave,Northeast,New York,NY,10166.0,Grand Central,A,43886.0,Voya Financial,Financial Services and Insurance,Relocation,Midtown,157033,Sublet,CBD,267750098.0,54577902.0,0.203838961806841,84.8923347134885,76.2812294221735,40224513.0,0.086,93.11162,81.368499,14353389.0,0.0307,61.677304,58.708796,3710174.0
2024,Q1,3.0,Manhattan,The Emporis Building,Manhattan_Grand Central_New York_The Emporis Building_100 Park Ave,100 Park Ave,Northeast,New York,NY,10017.0,Grand Central,A,18655.0,Neustar,"Technology, Advertising, Media, and Information",New,Midtown,157169,Relet,CBD,267750098.0,54577902.0,0.203838961806841,84.8923347134885,76.2812294221735,40224513.0,0.086,93.11162,81.368499,14353389.0,0.0307,61.677304,58.708796,3710174.0
2024,Q1,3.0,Manhattan,The Solow Building,Manhattan_Plaza North_New York_The Solow Building_9 W 57th St,9 W 57th St,Northeast,New York,NY,10019.0,Plaza North,A,23033.0,Tikehau Capital,Financial Services and Insurance,Relocation,Midtown,157063,Relet,CBD,267750098.0,54577902.0,0.203838961806841,84.8923347134885,76.2812294221735,40224513.0,0.086,93.11162,81.368499,14353389.0,0.0307,61.677304,58.708796,3710174.0
2024,Q1,3.0,Manhattan,,Manhattan_Greenwich Village_New York_NA_419 Lafayette St,419 Lafayette St,Northeast,New York,NY,10003.0,Greenwich Village,O,10000.0,M13,Financial Services and Insurance,Relocation,Midtown South,158423,Relet,CBD,200033933.0,39518362.0,0.197558291272511,62.5989983334846,76.2812294221735,32594836.0,0.0697,64.850378,81.368499,6923526.0,0.0148,51.268981,58.708796,3137954.0
2024,Q1,3.0,Manhattan,,Manhattan_East Side / UN_New York_NA_800 Third Ave,800 Third Ave,Northeast,New York,NY,10022.0,East Side / UN,A,26977.0,Hinshaw & Culbertson,Legal Services,Renewal,Midtown,157144,Relet,CBD,267750098.0,54577902.0,0.203838961806841,84.8923347134885,76.2812294221735,40224513.0,0.086,93.11162,81.368499,14353389.0,0.0307,61.677304,58.708796,3710174.0
2024,Q1,3.0,Nashville,One Nashville,Nashville_Downtown_Nashville_One Nashville_150 4th Ave N,150 4th Ave N,South,Nashville,TN,37219.0,Downtown,A,23573.0,Morgan & Morgan,Financial Services and Insurance,Relocation,CBD,810707,,CBD,25920303.0,6020188.0,0.232257624457554,36.5465966017165,33.6651451337419,4816544.0,0.0996,37.481584,34.09067,1203644.0,0.0249,32.759548,31.597028,608890.0
2024,Q1,3.0,Nashville,The Moore Building,Nashville_Green Hills/Music Row_Nashville_The Moore Building_827 19th Ave,827 19th Ave,South,Nashville,TN,37203.0,Green Hills/Music Row,A,143610.0,Tiktok,"Technology, Advertising, Media, and Information",Relocation,Green Hills/Music Row,10596587,,Suburban,25920303.0,6020188.0,0.232257624457554,36.5465966017165,33.6651451337419,4816544.0,0.0996,37.481584,34.09067,1203644.0,0.0249,32.759548,31.597028,608890.0
2024,Q1,3.0,Nashville,,Nashville_Downtown_Nashville_NA_1320 Adams St,1320 Adams St,South,Nashville,TN,37208.0,Downtown,A,30593.0,Butler Snow,Legal Services,Relocation,CBD,12469932,,CBD,25920303.0,6020188.0,0.232257624457554,36.5465966017165,33.6651451337419,4816544.0,0.0996,37.481584,34.09067,1203644.0,0.0249,32.759548,31.597028,608890.0
2024,Q1,3.0,Northern Virginia,John Marshall II,Northern Virginia_Tysons Corner_McLean_John Marshall II_8283 Greensboro Dr,8283 Greensboro Dr,Northeast,McLean,VA,22102.0,Tysons Corner,A,222989.0,Booz Allen,"Business, Professional, and Consulting Services (except Financial and Legal) - Including Accounting",Renewal,Fairfax County,136724,Relet,Suburban,102701081.0,27743352.0,0.270136903427531,36.3050838321888,35.2950018192306,23630352.0,0.1575,37.064202,35.8757,4113000.0,0.0274,31.750835,31.048404,1924518.0
2024,Q1,3.0,Northern Virginia,Tysons Center  Office,Northern Virginia_Tysons Corner_McLean_Tysons Center  Office_1861 International Dr,1861 International Dr,Northeast,McLean,VA,22102.0,Tysons Corner,A,15556.0,Pueo Business Solutions,"Business, Professional, and Consulting Services (except Financial and Legal) - Including Accounting",New,Fairfax County,109077,Relet,Suburban,102701081.0,27743352.0,0.270136903427531,36.3050838321888,35.2950018192306,23630352.0,0.1575,37.064202,35.8757,4113000.0,0.0274,31.750835,31.048404,1924518.0
2024,Q1,3.0,Phoenix,3800 Tower,Phoenix_Midtown_Phoenix_3800 Tower_3800 N Central Ave,3800 N Central Ave,West,Phoenix,AZ,85012.0,Midtown,O,11219.0,Us Bank,Financial Services and Insurance,Renewal,Central Corridor,224582,Relet,CBD,55520545.0,11720386.0,0.211099981097088,26.9069072512215,30.3364453686058,8747348.0,0.0831,27.519053,31.620889,2973038.0,0.0282,25.044926,26.134268,600159.0
2024,Q1,3.0,Phoenix,Allred Park Place Bldg 1,Phoenix_Chandler_Chandler_Allred Park Place Bldg 1_1445 S Spectrum Blvd,1445 S Spectrum Blvd,West,Chandler,AZ,85286.0,Chandler,A,10940.0,Disco Network,"Business, Professional, and Consulting Services (except Financial and Legal) - Including Accounting",New,East Valley,6362164,Relet,Suburban,49727077.0,17339757.0,0.348698496796826,32.590996835922,30.3364453686058,13242946.0,0.1258,34.240604,31.620889,4096811.0,0.0389,26.920504,26.134268,1020237.0
2024,Q1,3.0,Phoenix,Grand Central Tower,Phoenix_Midtown_Phoenix_Grand Central Tower_3550 N Central Ave,3550 N Central Ave,West,Phoenix,AZ,85012.0,Midtown,O,23212.0,The Harkey Group,"Business, Professional, and Consulting Services (except Financial and Legal) - Including Accounting",Renewal,Central Corridor,224571,Relet,CBD,55520545.0,11720386.0,0.211099981097088,26.9069072512215,30.3364453686058,8747348.0,0.0831,27.519053,31.620889,2973038.0,0.0282,25.044926,26.134268,600159.0
2024,Q1,3.0,South Florida,13,South Florida_Boynton/Delray_Delray Beach_13_22 W Atlantic Ave,22 W Atlantic Ave,South,Delray Beach,FL,33444.0,Boynton/Delray,A,79141.0,Digitalbridge,"Business, Professional, and Consulting Services (except Financial and Legal) - Including Accounting",New,Palm Beach County,11569079,,Suburban,54843032.0,11287023.0,0.205805962733789,49.8349709441734,43.6437706563719,9813020.0,0.0928,50.425117,44.140386,1474003.0,0.0139,42.292532,37.199235,898275.0
2024,Q1,3.0,South Florida,Banyan  Olive,South Florida_Palm Beach_West Palm Beach_Banyan  Olive_300 Banyan Blvd,300 Banyan Blvd,South,West Palm Beach,FL,33401.0,Palm Beach,A,43673.0,Dycom Industries,"Business, Professional, and Consulting Services (except Financial and Legal) - Including Accounting",New,Palm Beach County,12764915,,Suburban,54843032.0,11287023.0,0.205805962733789,49.8349709441734,43.6437706563719,9813020.0,0.0928,50.425117,44.140386,1474003.0,0.0139,42.292532,37.199235,898275.0
2024,Q1,11.0,Northern Virginia,Courthouse Plaza II,Northern Virginia_Courthouse / Clarendon / Virginia Square_Arlington_Courthouse Plaza II_2300 Clarendon Blvd,2300 Clarendon Blvd,Northeast,Arlington,VA,22201.0,Courthouse / Clarendon / Virginia Square,A,11794.0,Cerberus Capital Management,Financial Services and Insurance,New,Arlington County,137411,Relet,Suburban,102701081.0,27743352.0,0.270136903427531,36.3050838321888,35.2950018192306,23630352.0,0.1575,37.064202,35.8757,4113000.0,0.0274,31.750835,31.048404,1924518.0
2024,Q1,11.0,Northern Virginia,,Northern Virginia_Ballston_Arlington_NA_4100 N Fairfax Dr,4100 N Fairfax Dr,Northeast,Arlington,VA,22203.0,Ballston,A,11845.0,Elasticnv,"Technology, Advertising, Media, and Information",New,Arlington County,360898,Relet,Suburban,102701081.0,27743352.0,0.270136903427531,36.3050838321888,35.2950018192306,23630352.0,0.1575,37.064202,35.8757,4113000.0,0.0274,31.750835,31.048404,1924518.0
2024,Q1,12.0,Los Angeles,Bldg A,Los Angeles_South Bay_Torrance_Bldg A_2355 Crenshaw Blvd,2355 Crenshaw Blvd,West,Torrance,CA,90501.0,South Bay,A,34442.0,Keenan,Financial Services and Insurance,Renewal,South Bay Area,247714,Relet,CBD,148040668.0,42305164.0,0.285767178516109,49.5255775393411,47.2389931692629,34527003.0,0.1571,51.994383,49.219135,7778161.0,0.0354,38.544172,38.050991,2424731.0
2024,Q1,12.0,Los Angeles,Comerica Bank Building,Los Angeles_Central San Fernando Valley_Sherman Oaks_Comerica Bank Building_15303 Ventura Blvd,15303 Ventura Blvd,West,Sherman Oaks,CA,91403.0,Central San Fernando Valley,A,20575.0,The Sweeney Law Firm,Legal Services,New,San Fernando Valley,247171,Sublet,Suburban,148040668.0,42305164.0,0.285767178516109,49.5255775393411,47.2389931692629,34527003.0,0.1571,51.994383,49.219135,7778161.0,0.0354,38.544172,38.050991,2424731.0
2024,Q1,12.0,Los Angeles,Ten100 Santa Monica,Los Angeles_Century City_Los Angeles_Ten100 Santa Monica_10100 Santa Monica Blvd,10100 Santa Monica Blvd,West,Los Angeles,CA,90067.0,Century City,A,14959.0,Tj Management,Financial Services and Insurance,New,Westside,246786,Relet,CBD,148040668.0,42305164.0,0.285767178516109,49.5255775393411,47.2389931692629,34527003.0,0.1571,51.994383,49.219135,7778161.0,0.0354,38.544172,38.050991,2424731.0
2024,Q1,12.0,Los Angeles,,Los Angeles_Century City_Los Angeles_NA_1800 Avenue of the Stars,1800 Avenue of the Stars,West,Los Angeles,CA,90067.0,Century City,A,11573.0,Anderson Holdings,Financial Services and Insurance,New,Westside,247336,Relet,CBD,148040668.0,42305164.0,0.285767178516109,49.5255775393411,47.2389931692629,34527003.0,0.1571,51.994383,49.219135,7778161.0,0.0354,38.544172,38.050991,2424731.0
2024,Q1,12.0,Manhattan,3 World Financial Center,Manhattan_WTC/Brookfield Place_New York_3 World Financial Center_200 Vesey St,200 Vesey St,Northeast,New York,NY,10285.0,WTC/Brookfield Place,A,33883.0,American Express,Financial Services and Insurance,Expansion,Downtown,157051,Sublet,CBD,267750098.0,54577902.0,0.203838961806841,84.8923347134885,76.2812294221735,40224513.0,0.086,93.11162,81.368499,14353389.0,0.0307,61.677304,58.708796,3710174.0
2024,Q1,12.0,Manhattan,3143 E 49th St,Manhattan_Plaza South_New York_3143 E 49th St_437 Madison Ave,437 Madison Ave,Northeast,New York,NY,10022.0,Plaza South,A,18650.0,Acquiline Capital,Financial Services and Insurance,Relocation,Midtown,157135,Sublet,CBD,267750098.0,54577902.0,0.203838961806841,84.8923347134885,76.2812294221735,40224513.0,0.086,93.11162,81.368499,14353389.0,0.0307,61.677304,58.708796,3710174.0
2024,Q1,12.0,Manhattan,99 Hudson Street,Manhattan_Tribeca_New York_99 Hudson Street_99 Hudson St,99 Hudson St,Northeast,New York,NY,10013.0,Tribeca,O,11743.0,Hr&A Advisors,"Business, Professional, and Consulting Services (except Financial and Legal) - Including Accounting",Renewal,Downtown,157675,Relet,CBD,200033933.0,39518362.0,0.197558291272511,62.5989983334846,76.2812294221735,32594836.0,0.0697,64.850378,81.368499,6923526.0,0.0148,51.268981,58.708796,3137954.0
2024,Q1,12.0,Manhattan,The Empire State Building,Manhattan_Penn Plaza/Times Square South_New York_The Empire State Building_350 Fifth Ave,350 Fifth Ave,Northeast,New York,NY,10118.0,Penn Plaza/Times Square South,A,52116.0,Greater New York Mutual Insurance,Financial Services and Insurance,Relocation,Midtown,157022,Relet,CBD,267750098.0,54577902.0,0.203838961806841,84.8923347134885,76.2812294221735,40224513.0,0.086,93.11162,81.368499,14353389.0,0.0307,61.677304,58.708796,3710174.0
2024,Q1,12.0,Manhattan,The Spiral,Manhattan_Hudson Yards_New York_The Spiral_66 Hudson Blvd,66 Hudson Blvd,Northeast,New York,NY,10018.0,Hudson Yards,A,35559.0,Eisher Capital,Financial Services and Insurance,New,Midtown,8226732,New,CBD,267750098.0,54577902.0,0.203838961806841,84.8923347134885,76.2812294221735,40224513.0,0.086,93.11162,81.368499,14353389.0,0.0307,61.677304,58.708796,3710174.0
2024,Q1,12.0,Manhattan,The Spiral,Manhattan_Hudson Yards_New York_The Spiral_66 Hudson Blvd,66 Hudson Blvd,Northeast,New York,NY,10018.0,Hudson Yards,A,13388.0,Extreme Reach,"Business, Professional, and Consulting Services (except Financial and Legal) - Including Accounting",Relocation,Midtown,8226732,New,CBD,267750098.0,54577902.0,0.203838961806841,84.8923347134885,76.2812294221735,40224513.0,0.086,93.11162,81.368499,14353389.0,0.0307,61.677304,58.708796,3710174.0
2024,Q1,12.0,Manhattan,,Manhattan_Union Square_New York_NA_860 Broadway,860 Broadway,Northeast,New York,NY,10003.0,Union Square,O,13815.0,Valon Mortgage,Financial Services and Insurance,Relocation,Midtown South,41408,New,CBD,200033933.0,39518362.0,0.197558291272511,62.5989983334846,76.2812294221735,32594836.0,0.0697,64.850378,81.368499,6923526.0,0.0148,51.268981,58.708796,3137954.0
2024,Q1,12.0,Northern Virginia,Concourse West,Northern Virginia_Tysons Corner_Vienna_Concourse West_1595 Spring Hill Rd,1595 Spring Hill Rd,Northeast,Vienna,VA,22182.0,Tysons Corner,O,10462.0,Take2 Consulting,"Business, Professional, and Consulting Services (except Financial and Legal) - Including Accounting",New,Fairfax County,135485,Relet,Suburban,47372726.0,9560316.0,0.201810552341869,32.4297901855154,35.2950018192306,8994824.0,0.0599,32.813784,35.8757,565492.0,0.0038,25.988231,31.048404,368973.0
2024,Q1,12.0,Northern Virginia,Crystal Square 4,Northern Virginia_National Landing_Arlington_Crystal Square 4_241 18th St S,241 18th St S,Northeast,Arlington,VA,22202.0,National Landing,O,29328.0,Special Competitive Studies Project,"Business, Professional, and Consulting Services (except Financial and Legal) - Including Accounting",New,Arlington County,137390,Relet,Suburban,47372726.0,9560316.0,0.201810552341869,32.4297901855154,35.2950018192306,8994824.0,0.0599,32.813784,35.8757,565492.0,0.0038,25.988231,31.048404,368973.0
2024,Q1,12.0,Northern Virginia,Flint Hill Centre,Northern Virginia_Fairfax / Oakton / Vienna_Fairfax_Flint Hill Centre_3050 Chain Bridge Rd,3050 Chain Bridge Rd,Northeast,Fairfax,VA,22030.0,Fairfax / Oakton / Vienna,O,14098.0,Azure Summit Technology,"Technology, Advertising, Media, and Information",Renewal,Fairfax County,135143,Relet,Suburban,47372726.0,9560316.0,0.201810552341869,32.4297901855154,35.2950018192306,8994824.0,0.0599,32.813784,35.8757,565492.0,0.0038,25.988231,31.048404,368973.0
2024,Q1,12.0,Northern Virginia,Lincoln Park I,Northern Virginia_Route 28 South / Chantilly_Herndon_Lincoln Park I_13900 Lincoln Park Dr,13900 Lincoln Park Dr,Northeast,Herndon,VA,20171.0,Route 28 South / Chantilly,A,19800.0,Blue Halo,"Business, Professional, and Consulting Services (except Financial and Legal) - Including Accounting",New,Fairfax County,137155,Relet,Suburban,102701081.0,27743352.0,0.270136903427531,36.3050838321888,35.2950018192306,23630352.0,0.1575,37.064202,35.8757,4113000.0,0.0274,31.750835,31.048404,1924518.0
2024,Q1,12.0,Northern Virginia,McLean Hilton Office Complex,Northern Virginia_Tysons Corner_McLean_McLean Hilton Office Complex_7918 Jones Branch Dr,7918 Jones Branch Dr,Northeast,McLean,VA,22102.0,Tysons Corner,A,11418.0,Humantouch,"Business, Professional, and Consulting Services (except Financial and Legal) - Including Accounting",Renewal,Fairfax County,135363,Relet,Suburban,102701081.0,27743352.0,0.270136903427531,36.3050838321888,35.2950018192306,23630352.0,0.1575,37.064202,35.8757,4113000.0,0.0274,31.750835,31.048404,1924518.0
